8,Pulaski (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.885412,-87.725404,3,
9,Conservatory (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.884904,-87.716523,2,
10,Kedzie (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.884321,-87.706155,2,
11,California (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.88422,-87.696234,2,
12,Ashland (Green & Pink Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.885269,-87.666969,1,1
13,Morgan (Green & Pink Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.885586,-87.652193,2,
14,Clinton (Green & Pink Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.885678,-87.641782,2,
15,Clark/Lake (Blue& Brown& Green& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.885737,-87.630886,2,
17,Randolph/Wabash (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.884431,-87.626149,3,
18,Adams/Wabash (Brown&Green& Orange&Pink & Purple Lines),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.879507,-87.626037,2,1
19,Roosevelt (Red& Orange & Green Lines),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.867405,-87.62659,3,
20,Cermak-McCormick Place (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.853115,-87.626402,1,1
21,35th-Bronzeville-IIT (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.831677,-87.625826,3,3
22,Indiana (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.821732,-87.621371,2,
23,43rd (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.816462,-87.619021,3,
24,47th (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.809209,-87.618826,1,
25,51st (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.80209,-87.618487,1,
26,Garfield (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.795172,-87.618327,3,
27,King Drive (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.78013,-87.615546,2,
28,Cottage Grove (Green Line),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.780309,-87.605857,2,
17,Clark/Lake (Blue& Brown& Green& Orange& Purple & Pink Lines),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.885737,-87.630886,2,
1,O'Hare (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.97766526,-87.90422307,5,
2,Rosemont (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.983507,-87.859388,3,
3,Cumberland (Blue Line),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.984246,-87.838028,2,2
4,Harlem (Blue Line - O'Hare Branch),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.98227,-87.8089,2,
